,atom_stereo_count,bond_stereo_count,charge,complexity,covalent_unit_count,defined_atom_stereo_count,exact_mass,h_bond_acceptor_count,h_bond_donor_count,heavy_atom_count,isotope_atom_count,molecular_weight,monoisotopic_mass,rotatable_bond_count,tpsa,xlogp
11798,1.0,0.0,0.0,490.0,1.0,0.0,357.23,4.0,1.0,26.0,0.0,357.494,357.23,8.0,49.8,4.2
11799,0.0,0.0,0.0,109.0,2.0,0.0,284.938,3.0,3.0,11.0,0.0,285.058,284.938,2.0,64.9,
11800,0.0,0.0,0.0,673.0,1.0,0.0,473.058,4.0,1.0,31.0,0.0,474.77,473.058,4.0,74.0,6.0
11801,6.0,0.0,0.0,1110.0,1.0,6.0,780.298,12.0,6.0,54.0,0.0,780.956,780.298,19.0,258.0,3.3
11802,0.0,0.0,0.0,619.0,1.0,0.0,485.348,9.0,1.0,35.0,0.0,485.677,485.348,9.0,69.2,3.4
11803,0.0,0.0,0.0,467.0,1.0,0.0,368.14,2.0,2.0,26.0,0.0,368.865,368.14,4.0,59.0,5.1
11804,3.0,0.0,0.0,1160.0,1.0,3.0,719.368,7.0,5.0,53.0,0.0,719.883,719.368,16.0,163.0,5.2
11805,2.0,0.0,0.0,599.0,1.0,2.0,425.059,3.0,1.0,29.0,0.0,426.293,425.059,4.0,57.6,4.9
11806,2.0,0.0,0.0,599.0,1.0,2.0,425.059,3.0,1.0,29.0,0.0,426.293,425.059,4.0,57.6,4.9
11807,2.0,0.0,0.0,599.0,1.0,0.0,425.059,3.0,1.0,29.0,0.0,426.293,425.059,4.0,57.6,4.9
11808,11.0,0.0,0.0,2240.0,1.0,11.0,1209.713,16.0,14.0,87.0,0.0,1210.497,1209.713,36.0,397.0,0.2
11809,0.0,1.0,0.0,586.0,1.0,0.0,384.07,4.0,0.0,26.0,0.0,384.878,384.07,4.0,67.2,4.7
11810,1.0,0.0,0.0,268.0,1.0,0.0,275.163,4.0,3.0,20.0,0.0,275.352,275.163,7.0,70.2,1.4
11811,0.0,0.0,0.0,210.0,1.0,0.0,232.077,2.0,1.0,16.0,0.0,232.711,232.077,3.0,38.9,3.3
11812,0.0,0.0,0.0,702.0,1.0,0.0,498.235,9.0,2.0,36.0,0.0,498.554,498.235,8.0,87.4,4.0
11813,0.0,0.0,0.0,279.0,1.0,0.0,218.106,2.0,2.0,16.0,0.0,218.256,218.106,3.0,58.2,0.7
11814,1.0,0.0,0.0,537.0,1.0,1.0,347.221,4.0,1.0,25.0,0.0,347.459,347.221,6.0,82.4,1.8
11815,0.0,0.0,0.0,1140.0,1.0,0.0,857.095,5.0,3.0,55.0,0.0,858.467,855.098,14.0,106.0,10.9
11816,0.0,0.0,0.0,155.0,1.0,0.0,224.965,4.0,1.0,12.0,0.0,226.037,224.965,1.0,67.4,0.8
11817,0.0,0.0,0.0,783.0,1.0,0.0,504.069,7.0,2.0,33.0,0.0,505.004,504.069,8.0,139.0,4.1
11818,0.0,1.0,0.0,761.0,1.0,0.0,517.258,7.0,2.0,38.0,0.0,517.626,517.258,13.0,115.0,5.4
11819,0.0,0.0,0.0,898.0,1.0,0.0,506.164,8.0,1.0,35.0,0.0,506.549,506.164,10.0,138.0,5.1
11820,8.0,0.0,0.0,1290.0,1.0,8.0,743.075,21.0,8.0,48.0,0.0,743.408,743.075,13.0,368.0,-7.1
11821,8.0,0.0,0.0,1290.0,1.0,8.0,743.075,21.0,8.0,48.0,0.0,743.408,743.075,13.0,368.0,-7.1
11822,1.0,0.0,0.0,496.0,1.0,0.0,295.051,3.0,0.0,21.0,0.0,295.726,295.051,1.0,45.0,3.0
11823,0.0,0.0,0.0,338.0,1.0,0.0,257.153,2.0,1.0,19.0,0.0,257.337,257.153,1.0,39.3,2.0
11824,0.0,0.0,0.0,555.0,3.0,0.0,668.087,4.0,2.0,33.0,0.0,668.406,668.087,7.0,55.9,
11825,2.0,0.0,0.0,443.0,1.0,2.0,336.195,3.0,2.0,25.0,0.0,336.439,336.195,4.0,57.3,2.5
11826,0.0,0.0,0.0,639.0,1.0,0.0,397.007,9.0,1.0,25.0,0.0,397.359,397.007,5.0,111.0,2.1
11827,27.0,0.0,0.0,5880.0,1.0,27.0,2698.628,38.0,45.0,190.0,0.0,2699.254,2697.624,101.0,1230.0,-9.3
11828,0.0,0.0,0.0,499.0,1.0,0.0,404.166,2.0,0.0,29.0,0.0,404.938,404.166,5.0,23.6,5.7
11829,1.0,1.0,0.0,835.0,1.0,1.0,531.31,6.0,2.0,39.0,0.0,531.697,531.31,14.0,101.0,7.1
11830,1.0,1.0,0.0,835.0,1.0,1.0,531.31,6.0,2.0,39.0,0.0,531.697,531.31,14.0,101.0,7.1
11831,1.0,0.0,0.0,289.0,1.0,0.0,252.147,4.0,4.0,18.0,0.0,252.314,252.147,5.0,95.6,1.3
11832,1.0,0.0,0.0,512.0,1.0,0.0,350.225,2.0,1.0,26.0,0.0,350.502,350.225,3.0,37.3,7.2
11833,0.0,0.0,0.0,498.0,1.0,0.0,351.036,8.0,0.0,24.0,0.0,351.406,351.036,3.0,147.0,3.3
11834,3.0,0.0,0.0,1730.0,1.0,3.0,985.601,13.0,10.0,69.0,0.0,986.296,985.601,34.0,376.0,-0.7
11835,1.0,0.0,0.0,529.0,2.0,0.0,422.161,6.0,5.0,29.0,0.0,422.906,422.161,8.0,114.0,
11836,9.0,0.0,0.0,2330.0,1.0,9.0,1194.531,16.0,13.0,83.0,0.0,1195.423,1194.531,20.0,500.0,-2.4
11837,8.0,0.0,0.0,1910.0,1.0,7.0,962.476,10.0,9.0,70.0,0.0,963.11,962.476,11.0,323.0,0.3
11838,4.0,0.0,0.0,1550.0,1.0,1.0,841.413,14.0,7.0,58.0,0.0,841.933,841.413,29.0,280.0,0.7
11839,1.0,0.0,0.0,254.0,1.0,0.0,251.152,4.0,2.0,18.0,0.0,251.326,251.152,7.0,58.6,1.7
11840,0.0,0.0,0.0,521.0,1.0,0.0,419.107,6.0,2.0,28.0,0.0,419.924,419.107,8.0,117.0,4.4
11841,1.0,0.0,0.0,731.0,1.0,1.0,474.238,6.0,2.0,35.0,0.0,474.565,474.238,6.0,93.8,1.8
11842,0.0,0.0,0.0,465.0,1.0,0.0,348.195,3.0,2.0,26.0,0.0,348.45,348.195,5.0,61.0,2.6
11843,0.0,0.0,0.0,220.0,1.0,0.0,190.074,3.0,1.0,14.0,0.0,190.202,190.074,3.0,55.1,0.9
11844,0.0,0.0,0.0,525.0,1.0,0.0,380.174,5.0,1.0,28.0,0.0,380.444,380.174,5.0,73.6,4.9
11845,0.0,0.0,0.0,580.0,1.0,0.0,358.181,5.0,0.0,26.0,0.0,358.417,358.181,5.0,56.2,1.6
11846,20.0,0.0,0.0,4520.0,14.0,20.0,2176.521,62.0,0.0,124.0,0.0,2178.313,2176.521,29.0,1080.0,
11847,2.0,0.0,0.0,353.0,1.0,2.0,226.095,4.0,2.0,16.0,0.0,226.232,226.095,2.0,78.9,-1.7
11848,16.0,0.0,0.0,4180.0,1.0,16.0,1934.892,27.0,25.0,136.0,0.0,1936.242,1934.892,53.0,722.0,-5.1
11849,1.0,0.0,0.0,633.0,1.0,0.0,448.119,4.0,3.0,32.0,0.0,448.903,448.119,8.0,91.4,5.0
11850,4.0,0.0,0.0,927.0,1.0,4.0,522.991,15.0,8.0,32.0,0.0,523.18,522.991,8.0,295.0,-6.5
11851,0.0,0.0,0.0,488.0,1.0,0.0,371.026,9.0,0.0,25.0,0.0,371.393,371.026,3.0,169.0,3.4
11852,3.0,0.0,0.0,628.0,1.0,3.0,433.273,4.0,0.0,32.0,0.0,433.596,433.273,4.0,36.0,3.5
11853,1.0,0.0,0.0,662.0,1.0,1.0,478.227,4.0,1.0,32.0,0.0,479.49,478.227,7.0,52.8,3.4
11854,1.0,0.0,0.0,662.0,1.0,0.0,478.227,4.0,1.0,32.0,0.0,479.49,478.227,7.0,52.8,3.4
11855,2.0,1.0,0.0,787.0,2.0,2.0,522.273,7.0,2.0,38.0,0.0,522.642,522.273,7.0,109.0,
11856,0.0,0.0,0.0,44.8,1.0,0.0,82.053,1.0,1.0,6.0,0.0,82.106,82.053,0.0,28.7,0.6
11857,6.0,0.0,0.0,1690.0,1.0,6.0,931.528,10.0,11.0,67.0,0.0,932.137,931.528,25.0,316.0,2.0
11858,1.0,0.0,0.0,755.0,1.0,1.0,429.095,9.0,6.0,29.0,0.0,429.404,429.095,10.0,236.0,-3.1
11859,5.0,0.0,0.0,576.0,1.0,5.0,431.14,7.0,3.0,30.0,0.0,431.503,431.14,7.0,130.0,3.0
11860,0.0,0.0,0.0,733.0,1.0,0.0,484.222,7.0,3.0,36.0,0.0,484.56,484.222,8.0,122.0,5.3
11861,3.0,0.0,0.0,1330.0,1.0,3.0,731.28,11.0,8.0,53.0,0.0,731.759,731.28,18.0,264.0,1.7
11862,0.0,0.0,0.0,313.0,4.0,0.0,469.239,4.0,4.0,29.0,0.0,470.948,469.239,14.0,41.7,
11863,0.0,0.0,0.0,664.0,1.0,0.0,414.206,4.0,1.0,31.0,0.0,414.509,414.206,3.0,65.4,3.6
11864,0.0,2.0,0.0,656.0,3.0,0.0,521.089,12.0,3.0,34.0,0.0,521.516,521.089,7.0,254.0,
11865,0.0,0.0,0.0,254.0,2.0,0.0,362.114,5.0,1.0,20.0,0.0,363.362,362.114,6.0,50.8,
11866,0.0,0.0,0.0,781.0,1.0,0.0,498.092,8.0,2.0,34.0,0.0,498.568,498.092,8.0,128.0,4.2
11867,0.0,0.0,0.0,578.0,2.0,0.0,521.193,3.0,1.0,34.0,0.0,522.527,521.193,8.0,29.5,
11868,0.0,0.0,0.0,600.0,1.0,0.0,422.027,6.0,3.0,27.0,0.0,422.902,422.027,5.0,137.0,3.4
11869,1.0,0.0,0.0,568.0,1.0,1.0,333.096,7.0,3.0,24.0,0.0,333.3,333.096,6.0,141.0,-3.2
11870,0.0,0.0,0.0,857.0,1.0,0.0,545.275,8.0,3.0,40.0,0.0,545.644,545.275,8.0,115.0,2.0
11871,3.0,0.0,0.0,690.0,1.0,3.0,438.227,5.0,4.0,32.0,0.0,438.528,438.227,6.0,139.0,1.4
11872,3.0,0.0,0.0,690.0,1.0,3.0,438.227,5.0,4.0,32.0,0.0,438.528,438.227,6.0,139.0,1.4
11873,0.0,0.0,0.0,510.0,1.0,0.0,415.248,5.0,1.0,31.0,0.0,415.545,415.248,10.0,85.2,5.7
11874,0.0,0.0,0.0,234.0,1.0,0.0,206.051,3.0,1.0,14.0,0.0,206.263,206.051,1.0,70.2,2.0
11875,0.0,0.0,0.0,513.0,1.0,0.0,412.192,3.0,2.0,29.0,0.0,412.958,412.192,10.0,46.3,5.5
11876,1.0,0.0,0.0,408.0,1.0,0.0,329.21,4.0,2.0,24.0,0.0,329.444,329.21,8.0,59.3,2.5
11877,2.0,0.0,0.0,735.0,1.0,2.0,530.149,6.0,0.0,36.0,0.0,531.434,530.149,7.0,69.1,4.3
11878,2.0,0.0,0.0,735.0,1.0,2.0,530.149,6.0,0.0,36.0,0.0,531.434,530.149,7.0,69.1,4.3
11879,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11880,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11881,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11882,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11883,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11884,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11885,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11886,14.0,0.0,0.0,4000.0,1.0,14.0,1880.845,27.0,26.0,132.0,0.0,1882.15,1880.845,54.0,731.0,-6.2
11887,0.0,0.0,0.0,345.0,1.0,0.0,286.216,4.0,1.0,21.0,0.0,286.423,286.216,4.0,41.0,3.7
11888,0.0,0.0,0.0,264.0,1.0,0.0,179.038,3.0,2.0,13.0,0.0,179.15,179.038,0.0,49.3,1.3
11889,2.0,0.0,0.0,547.0,1.0,0.0,324.209,2.0,1.0,24.0,0.0,324.464,324.209,2.0,29.5,5.3
11890,1.0,1.0,0.0,523.0,2.0,0.0,403.174,7.0,4.0,29.0,0.0,403.435,403.174,4.0,136.0,
11891,3.0,0.0,0.0,387.0,2.0,0.0,383.11,4.0,1.0,23.0,0.0,384.314,383.11,5.0,46.5,
11892,0.0,0.0,0.0,978.0,1.0,0.0,680.312,7.0,0.0,52.0,0.0,680.82,680.312,12.0,95.4,6.7
11893,0.0,0.0,0.0,234.0,1.0,0.0,266.199,3.0,1.0,19.0,0.0,266.385,266.199,12.0,55.1,3.8
11894,10.0,0.0,0.0,2290.0,1.0,10.0,1226.71,20.0,19.0,86.0,0.0,1227.434,1226.71,44.0,575.0,-9.7
11895,1.0,0.0,0.0,431.0,2.0,0.0,377.046,3.0,3.0,23.0,0.0,378.678,377.046,2.0,61.4,
11896,0.0,0.0,0.0,426.0,1.0,0.0,352.028,6.0,2.0,23.0,0.0,352.789,352.028,6.0,114.0,2.7
11897,6.0,0.0,0.0,2100.0,1.0,6.0,1027.356,18.0,13.0,74.0,0.0,1027.998,1027.356,26.0,409.0,-0.9
11898,1.0,0.0,0.0,472.0,1.0,0.0,364.009,3.0,1.0,23.0,0.0,365.268,364.009,3.0,62.6,5.2
11899,0.0,0.0,0.0,484.0,1.0,0.0,320.178,2.0,1.0,24.0,0.0,320.432,320.178,3.0,37.3,6.7
11900,2.0,0.0,0.0,570.0,1.0,2.0,470.289,6.0,6.0,34.0,0.0,470.614,470.289,11.0,151.0,2.5
11901,2.0,0.0,0.0,836.0,1.0,2.0,477.176,7.0,1.0,32.0,0.0,477.638,477.176,7.0,104.0,2.7
11902,1.0,0.0,0.0,888.0,1.0,0.0,601.189,7.0,0.0,40.0,0.0,602.496,601.189,8.0,43.9,6.0
11903,15.0,0.0,0.0,4820.0,1.0,15.0,2216.009,29.0,22.0,155.0,0.0,2216.624,2215.005,50.0,806.0,0.9
11904,10.0,0.0,0.0,2140.0,1.0,10.0,1153.53,16.0,12.0,80.0,0.0,1154.41,1153.53,19.0,437.0,1.0
11905,0.0,0.0,0.0,177.0,1.0,0.0,166.027,4.0,2.0,12.0,0.0,166.132,166.027,2.0,74.6,0.7
11906,4.0,0.0,0.0,1330.0,1.0,4.0,741.256,12.0,9.0,50.0,0.0,741.754,741.256,8.0,324.0,-1.5
11907,2.0,0.0,0.0,388.0,1.0,2.0,224.08,4.0,2.0,16.0,0.0,224.216,224.08,2.0,78.9,-0.8
11908,1.0,3.0,0.0,458.0,2.0,0.0,406.21,8.0,4.0,29.0,0.0,406.479,406.21,10.0,128.0,
11909,9.0,0.0,0.0,1870.0,1.0,9.0,1006.436,15.0,12.0,69.0,0.0,1007.193,1006.436,17.0,450.0,-2.6
11910,1.0,0.0,0.0,84.4,1.0,1.0,125.095,2.0,2.0,9.0,0.0,125.175,125.095,2.0,54.7,-0.3
11911,0.0,2.0,0.0,460.0,2.0,0.0,431.206,8.0,4.0,31.0,0.0,431.489,431.206,12.0,145.0,
11912,0.0,0.0,0.0,535.0,1.0,0.0,340.088,4.0,2.0,24.0,0.0,340.397,340.088,4.0,97.6,2.5
11913,0.0,0.0,0.0,445.0,1.0,0.0,360.227,7.0,3.0,26.0,0.0,360.462,360.227,9.0,105.0,4.0
11914,1.0,0.0,0.0,883.0,1.0,1.0,541.168,10.0,4.0,37.0,0.0,541.649,541.168,9.0,183.0,2.3
11915,0.0,0.0,0.0,879.0,1.0,0.0,601.057,8.0,2.0,36.0,0.0,601.361,601.057,9.0,130.0,4.8
11916,13.0,1.0,0.0,2550.0,1.0,13.0,1283.92,12.0,4.0,91.0,0.0,1284.781,1283.92,17.0,270.0,9.6
11917,2.0,0.0,0.0,570.0,1.0,2.0,395.221,4.0,3.0,29.0,0.0,395.503,395.221,5.0,81.7,2.9
11918,0.0,0.0,0.0,251.0,1.0,0.0,242.094,3.0,1.0,18.0,0.0,242.274,242.094,5.0,46.5,3.5
11919,2.0,0.0,0.0,803.0,1.0,2.0,494.22,8.0,4.0,34.0,0.0,494.607,494.22,11.0,153.0,-1.2
11920,0.0,0.0,0.0,699.0,1.0,0.0,331.971,8.0,1.0,20.0,0.0,332.367,331.971,2.0,142.0,0.3
11921,0.0,0.0,0.0,631.0,1.0,0.0,414.242,4.0,0.0,31.0,0.0,414.553,414.242,3.0,49.3,4.2
11922,1.0,0.0,0.0,350.0,1.0,0.0,266.138,4.0,4.0,19.0,0.0,266.301,266.138,6.0,101.0,-1.3
11923,0.0,0.0,0.0,200.0,1.0,0.0,173.015,4.0,1.0,11.0,0.0,173.186,173.015,2.0,77.8,0.6
11924,1.0,0.0,0.0,259.0,1.0,1.0,250.191,6.0,3.0,18.0,0.0,250.35,250.191,4.0,79.1,1.2
11925,4.0,0.0,0.0,443.0,1.0,4.0,291.097,8.0,4.0,21.0,0.0,291.267,291.097,2.0,150.0,-1.6
11926,1.0,0.0,0.0,266.0,1.0,0.0,241.11,3.0,2.0,18.0,0.0,241.29,241.11,4.0,63.3,2.7
11927,5.0,0.0,0.0,496.0,1.0,5.0,394.131,8.0,4.0,27.0,0.0,394.446,394.131,6.0,155.0,-0.1
11928,5.0,0.0,0.0,496.0,1.0,0.0,394.131,8.0,4.0,27.0,0.0,394.446,394.131,6.0,155.0,-0.1
11929,0.0,0.0,0.0,1290.0,1.0,0.0,771.17,16.0,2.0,52.0,0.0,771.875,771.17,17.0,231.0,5.5
11930,1.0,0.0,0.0,628.0,1.0,0.0,391.087,5.0,1.0,26.0,0.0,391.874,391.087,6.0,95.4,1.7
11931,1.0,1.0,0.0,530.0,1.0,1.0,392.15,4.0,2.0,27.0,0.0,392.88,392.15,4.0,84.5,2.2
11932,1.0,1.0,0.0,530.0,1.0,1.0,392.15,4.0,2.0,27.0,0.0,392.88,392.15,4.0,84.5,2.2
11933,0.0,0.0,0.0,768.0,1.0,0.0,428.068,7.0,2.0,30.0,0.0,428.415,428.068,6.0,136.0,3.1
11934,3.0,0.0,0.0,1070.0,1.0,3.0,634.232,8.0,3.0,47.0,0.0,634.685,634.232,11.0,135.0,4.7
11935,0.0,0.0,0.0,1230.0,2.0,0.0,832.265,12.0,1.0,55.0,0.0,833.786,832.265,12.0,146.0,
11936,2.0,0.0,0.0,435.0,1.0,0.0,388.143,4.0,4.0,25.0,0.0,389.321,388.143,9.0,77.9,1.7
11937,1.0,0.0,0.0,550.0,1.0,1.0,453.263,6.0,3.0,33.0,0.0,453.583,453.263,12.0,88.6,4.1
11938,1.0,0.0,0.0,550.0,1.0,0.0,453.263,6.0,3.0,33.0,0.0,453.583,453.263,12.0,88.6,4.1
11939,1.0,0.0,0.0,229.0,1.0,0.0,253.131,5.0,2.0,18.0,0.0,253.298,253.131,9.0,67.8,1.2
11940,0.0,0.0,0.0,646.0,1.0,0.0,437.185,6.0,2.0,33.0,0.0,437.503,437.185,4.0,85.1,5.0
11941,0.0,1.0,0.0,463.0,1.0,0.0,351.044,5.0,3.0,23.0,0.0,351.805,351.044,5.0,119.0,3.2
11942,0.0,0.0,0.0,192.0,1.0,0.0,163.038,3.0,1.0,12.0,0.0,163.136,163.038,0.0,74.5,1.6
11943,1.0,0.0,0.0,421.0,1.0,0.0,282.173,2.0,0.0,21.0,0.0,282.387,282.173,3.0,23.6,1.8
11944,1.0,0.0,0.0,505.0,1.0,0.0,376.201,4.0,3.0,28.0,0.0,376.464,376.201,9.0,109.0,2.2
11945,0.0,0.0,0.0,732.0,1.0,0.0,465.242,4.0,0.0,35.0,0.0,465.597,465.242,7.0,43.9,5.1
11946,1.0,0.0,0.0,828.0,1.0,0.0,491.188,5.0,2.0,35.0,0.0,491.606,491.188,8.0,104.0,3.5
11947,0.0,0.0,0.0,545.0,3.0,0.0,579.034,7.0,2.0,31.0,0.0,579.352,577.036,7.0,114.0,
11948,0.0,0.0,0.0,540.0,1.0,0.0,356.221,4.0,1.0,26.0,0.0,356.47,356.221,3.0,69.9,2.8
11949,11.0,0.0,0.0,3010.0,1.0,11.0,1522.71,20.0,17.0,107.0,0.0,1523.835,1522.71,41.0,493.0,-0.6
11950,0.0,0.0,0.0,398.0,1.0,0.0,314.174,5.0,0.0,23.0,0.0,314.389,314.174,4.0,58.6,1.9
11951,15.0,0.0,0.0,1730.0,1.0,14.0,937.45,15.0,1.0,65.0,0.0,938.525,937.45,12.0,180.0,7.2
11952,0.0,0.0,0.0,1050.0,1.0,0.0,649.257,11.0,2.0,46.0,0.0,649.763,649.257,14.0,159.0,6.8
11953,7.0,0.0,0.0,617.0,1.0,7.0,314.225,2.0,1.0,23.0,0.0,314.469,314.225,0.0,37.3,3.8
11954,0.0,0.0,0.0,482.0,1.0,0.0,438.278,3.0,2.0,33.0,0.0,438.619,438.278,13.0,53.6,5.6
11955,30.0,0.0,0.0,2120.0,1.0,30.0,1155.345,34.0,20.0,79.0,0.0,1155.969,1155.345,19.0,584.0,-11.5
11956,0.0,0.0,0.0,728.0,1.0,0.0,493.12,8.0,1.0,35.0,0.0,493.53,493.12,8.0,114.0,5.3
11957,0.0,0.0,0.0,612.0,1.0,0.0,430.162,8.0,0.0,31.0,0.0,430.431,430.162,4.0,58.6,4.1
11958,30.0,0.0,0.0,5570.0,15.0,30.0,2508.673,66.0,1.0,145.0,0.0,2510.74,2508.673,31.0,1170.0,
11959,3.0,0.0,0.0,686.0,1.0,2.0,369.194,5.0,1.0,27.0,0.0,369.461,369.194,5.0,66.8,3.3
11960,0.0,0.0,0.0,358.0,1.0,0.0,255.045,2.0,1.0,18.0,0.0,255.701,255.045,1.0,29.1,3.8
11961,2.0,0.0,0.0,801.0,1.0,2.0,534.216,9.0,4.0,38.0,0.0,534.639,534.216,10.0,158.0,2.8
11962,1.0,0.0,0.0,765.0,1.0,1.0,501.149,9.0,2.0,35.0,0.0,501.429,501.149,5.0,78.5,3.2
11963,0.0,0.0,0.0,240.0,1.0,0.0,199.086,3.0,0.0,15.0,0.0,199.217,199.086,3.0,32.2,2.5
11964,3.0,0.0,0.0,515.0,1.0,0.0,355.226,4.0,1.0,26.0,0.0,355.482,355.226,6.0,44.8,2.5
11965,2.0,0.0,0.0,278.0,1.0,2.0,215.131,2.0,1.0,16.0,0.0,215.296,215.131,2.0,23.5,2.5
11966,4.0,0.0,0.0,544.0,1.0,4.0,336.072,9.0,5.0,22.0,0.0,336.237,336.072,5.0,163.0,-3.2
11967,0.0,0.0,0.0,842.0,1.0,0.0,460.11,8.0,2.0,34.0,0.0,460.401,460.11,5.0,113.0,3.2
11968,10.0,0.0,0.0,1860.0,1.0,10.0,1045.451,14.0,12.0,73.0,0.0,1046.273,1045.451,17.0,397.0,0.7
11969,1.0,0.0,0.0,676.0,1.0,0.0,510.045,5.0,1.0,32.0,0.0,511.846,510.045,5.0,86.4,5.4
11970,0.0,0.0,0.0,508.0,1.0,0.0,397.237,5.0,1.0,29.0,0.0,397.519,397.237,7.0,54.0,2.9
11971,0.0,0.0,0.0,788.0,1.0,0.0,434.155,5.0,1.0,32.0,0.0,434.447,434.155,4.0,67.2,3.9
11972,6.0,0.0,0.0,1720.0,1.0,6.0,956.548,10.0,10.0,69.0,0.0,957.187,956.548,26.0,300.0,3.5
11973,2.0,0.0,0.0,374.0,1.0,2.0,247.043,5.0,2.0,16.0,0.0,247.244,247.043,2.0,113.0,-0.6
11974,1.0,0.0,0.0,816.0,1.0,1.0,521.311,8.0,2.0,38.0,0.0,521.666,521.311,7.0,103.0,3.7
11975,0.0,0.0,0.0,365.0,1.0,0.0,334.102,2.0,2.0,22.0,0.0,334.866,334.102,3.0,76.0,2.7
11976,4.0,0.0,0.0,1100.0,1.0,4.0,649.326,6.0,5.0,48.0,0.0,649.792,649.326,12.0,168.0,4.6
11977,4.0,0.0,0.0,589.0,1.0,4.0,347.123,6.0,4.0,25.0,0.0,347.331,347.123,4.0,150.0,-1.2
11978,1.0,0.0,0.0,591.0,1.0,1.0,434.152,5.0,2.0,30.0,0.0,434.896,434.152,6.0,87.9,2.5
11979,1.0,0.0,0.0,928.0,1.0,0.0,637.315,8.0,2.0,47.0,0.0,637.777,637.315,15.0,101.0,4.1
11980,1.0,0.0,0.0,574.0,1.0,0.0,397.104,7.0,0.0,29.0,0.0,397.357,397.104,4.0,57.0,4.6
11981,1.0,0.0,0.0,298.0,1.0,0.0,309.194,5.0,2.0,22.0,0.0,309.406,309.194,12.0,67.8,2.6
11982,0.0,0.0,0.0,174.0,1.0,0.0,389.825,3.0,2.0,12.0,0.0,389.915,389.825,1.0,57.5,1.8
11983,2.0,0.0,0.0,697.0,1.0,2.0,497.233,7.0,4.0,36.0,0.0,497.567,497.233,12.0,125.0,2.9
11984,0.0,0.0,0.0,553.0,1.0,0.0,439.295,5.0,2.0,32.0,0.0,439.604,439.295,10.0,87.5,2.4
11985,1.0,0.0,1.0,814.0,1.0,1.0,473.28,4.0,0.0,35.0,0.0,473.637,473.28,7.0,52.3,6.0
11986,8.0,1.0,0.0,1150.0,1.0,8.0,596.262,10.0,1.0,43.0,0.0,596.673,596.262,11.0,127.0,3.8
11987,0.0,0.0,0.0,1100.0,1.0,0.0,608.12,9.0,2.0,41.0,0.0,609.427,608.12,7.0,106.0,3.6
11988,0.0,0.0,0.0,411.0,1.0,0.0,268.074,4.0,2.0,20.0,0.0,268.268,268.074,1.0,66.8,2.5
11989,0.0,0.0,0.0,610.0,1.0,0.0,418.099,6.0,3.0,30.0,0.0,418.467,418.099,6.0,128.0,4.3
11990,14.0,1.0,0.0,4650.0,1.0,14.0,1964.852,25.0,22.0,141.0,0.0,1965.212,1963.849,39.0,686.0,4.6
11991,1.0,0.0,0.0,506.0,1.0,0.0,430.144,3.0,3.0,29.0,0.0,431.365,430.144,10.0,92.0,3.6
11992,0.0,0.0,0.0,284.0,1.0,0.0,261.195,5.0,1.0,19.0,0.0,261.373,261.195,2.0,58.3,1.8
11993,4.0,0.0,0.0,585.0,1.0,0.0,384.169,6.0,2.0,28.0,0.0,384.432,384.169,7.0,102.0,2.3
11994,3.0,2.0,0.0,1330.0,2.0,3.0,796.228,11.0,3.0,52.0,0.0,797.412,796.228,14.0,174.0,
11995,10.0,0.0,0.0,2760.0,1.0,10.0,1351.726,18.0,17.0,97.0,0.0,1352.571,1351.726,41.0,532.0,-1.5
11996,0.0,0.0,0.0,225.0,1.0,0.0,213.127,3.0,1.0,16.0,0.0,213.284,213.127,1.0,28.2,1.5
11997,0.0,1.0,0.0,712.0,1.0,0.0,451.136,9.0,2.0,32.0,0.0,451.402,451.136,7.0,101.0,4.2
11998,0.0,0.0,0.0,224.0,1.0,0.0,309.222,1.0,0.0,21.0,0.0,309.922,309.222,12.0,3.2,6.8
11999,0.0,0.0,0.0,1200.0,1.0,0.0,688.232,13.0,2.0,49.0,0.0,688.756,688.232,13.0,172.0,4.7
12000,1.0,0.0,0.0,566.0,1.0,0.0,479.178,4.0,4.0,30.0,0.0,480.447,479.178,9.0,86.4,3.4
12001,1.0,0.0,0.0,718.0,1.0,0.0,447.15,5.0,1.0,30.0,0.0,447.982,447.15,8.0,85.8,3.7
12002,1.0,1.0,0.0,1490.0,1.0,0.0,794.323,10.0,5.0,57.0,0.0,794.726,794.323,20.0,161.0,
